Date,Labels,VIX_Close,Ratio_smoothed,Std_RUA,A067RL1Q156SBEA,Bullish Average,CPIAUCSL,CCI_Value,GOLDAMGBD228NLBM,GVZCLS,PSAVERT,UNRATE,MORTGAGE30US,DGS10,BCI,Recession,color_x,debt_x,restaurant_x,stocks_x,dow jones_x,housing_x,inflation_x,portfolio_x,revenue_x,credit_x,economics_x,markets_x,return_x,unemployment_x,cancer_x,growth_x,investment_x,money_x,religion_x,bonds_x,derivatives_x,headlines_x,hedge_x,marriage_x,isPartial_x,profit_x,ring_x,society_x,banks_x,bribery_x,greed_x,insider trading_x,wall street_x,bankruptcy,color_y,debt_y,investment_y,recession,stocks_y,dow jones_y,housing_y,inflation_y,portfolio_y,restaurant_y,credit_y,date_x,economics_y,markets_y,return_y,revenue_y,cancer_y,date_y,growth_y,money_y,religion_y,unemployment_y,profit_y,ring_y,society_y,bonds_y,derivatives_y,headlines_y,hedge_y,marriage_y,banks_y,bribery_y,greed_y,insider trading_y,isPartial_y,wall street_y
3/29/04,0,16.5,-0.032910633,0.988755053,1.9,0.384907437,187.1,99.6058,420.9,,4.9,5.8,5.4,3.91,168.4,0,46,6,74,6,7,95,15,25,88,75,10,5,21,7,72,23,30,69,30,29,6,7,14,91,0,9,67,98,72,0,2,1,22,80,0,0,0,0,0,0,0,0,0,0,0,3/29/04,0,0,0,0,0,3/29/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/30/04,0,16.280001,-0.033425184,0.989014318,1.9,0.384907437,187.1,99.6058,419.15,,4.9,5.8,5.4,3.91,168.4,0,46,6,74,6,7,95,15,25,88,75,10,5,21,7,72,23,30,69,30,29,6,7,14,91,0,9,67,98,72,0,2,1,22,80,0,0,0,0,0,0,0,0,0,0,0,3/30/04,0,0,0,0,0,3/30/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/31/04,0,16.74,-0.03393987,0.989285401,1.9,0.384907437,187.1,99.6058,423,,4.9,5.8,5.4,3.86,168.4,0,46,6,74,6,7,95,15,25,88,75,10,5,21,7,72,23,30,69,30,29,6,7,14,91,0,9,67,98,72,0,2,1,22,80,0,0,0,0,0,0,0,0,0,0,0,3/31/04,0,0,0,0,0,3/31/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/1/04,0,16.65,-0.034454642,0.989724224,4.7,0.384907437,187.4,99.65501,425.3,,5.3,5.6,5.52,3.91,168.5,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/1/04,0,0,0,0,0,4/1/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/2/04,0,15.64,-0.034969472,0.99073975,4.7,0.384907437,187.4,99.65501,426.1,,5.3,5.6,5.52,4.15,168.5,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/2/04,0,0,0,0,0,4/2/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/5/04,0,14.97,-0.035484343,0.991555417,4.7,0.384907437,187.4,99.65501,420.55,,5.3,5.6,5.52,4.24,168.5,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/5/04,0,0,0,0,0,4/5/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/6/04,0,15.32,-0.035999243,0.992167845,4.7,0.384907437,187.4,99.65501,416.95,,5.3,5.6,5.52,4.19,168.5,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/6/04,0,0,0,0,0,4/6/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/7/04,0,15.76,-0.036514164,0.992725073,4.7,0.384907437,187.4,99.65501,419.25,,5.3,5.6,5.52,4.19,168.5,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/7/04,0,0,0,0,0,4/7/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/8/04,0,16.26,-0.0370291,0.99313062,4.7,0.384907437,187.4,99.65501,422,,5.3,5.6,5.79,4.21,169.4,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/8/04,0,0,0,0,0,4/8/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/12/04,0,15.28,-0.037544048,0.99251918,4.7,0.384907437,187.4,99.65501,422,,5.3,5.6,5.79,4.25,169.4,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/12/04,0,0,0,0,0,4/12/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/13/04,0,17.26,-0.038059005,0.992508598,4.7,0.384907437,187.4,99.65501,417.45,,5.3,5.6,5.79,4.35,169.4,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/13/04,0,0,0,0,0,4/13/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/14/04,0,15.62,-0.038573969,0.992472647,4.7,0.384907437,187.4,99.65501,405.75,,5.3,5.6,5.79,4.4,169.4,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/14/04,0,0,0,0,0,4/14/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/15/04,0,15.74,-0.039088938,0.992309274,4.7,0.384907437,187.4,99.65501,398,,5.3,5.6,5.89,4.42,169.7,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/15/04,0,0,0,0,0,4/15/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/16/04,0,14.94,-0.039603912,0.992006668,4.7,0.384907437,187.4,99.65501,399.75,,5.3,5.6,5.89,4.37,169.7,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/16/04,0,0,0,0,0,4/16/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/19/04,0,15.42,-0.040118889,0.989766662,4.7,0.384907437,187.4,99.65501,405.3,,5.3,5.6,5.89,4.39,169.7,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/19/04,0,0,0,0,0,4/19/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/20/04,0,16.67,-0.040633868,0.989394636,4.7,0.384907437,187.4,99.65501,398.8,,5.3,5.6,5.89,4.43,169.7,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/20/04,0,0,0,0,0,4/20/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/21/04,0,15.6,-0.04114885,0.989050693,4.7,0.384907437,187.4,99.65501,393.75,,5.3,5.6,5.89,4.45,169.7,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/21/04,0,0,0,0,0,4/21/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/22/04,0,14.61,-0.041663833,0.988239259,4.7,0.384907437,187.4,99.65501,391.35,,5.3,5.6,5.94,4.4,169.4,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/22/04,0,0,0,0,0,4/22/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/23/04,0,14.01,-0.042178817,0.987591162,4.7,0.384907437,187.4,99.65501,396.25,,5.3,5.6,5.94,4.48,169.4,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/23/04,0,0,0,0,0,4/23/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/26/04,0,14.77,-0.042693801,0.984475885,4.7,0.384907437,187.4,99.65501,396.5,,5.3,5.6,5.94,4.46,169.4,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/26/04,0,0,0,0,0,4/26/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/27/04,0,15.07,-0.043208786,0.984157476,4.7,0.384907437,187.4,99.65501,397.15,,5.3,5.6,5.94,4.43,169.4,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/27/04,0,0,0,0,0,4/27/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/28/04,0,16.290001,-0.04372377,0.983760834,4.7,0.384907437,187.4,99.65501,396.75,,5.3,5.6,5.94,4.5,169.4,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/28/04,0,0,0,0,0,4/28/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/29/04,0,16.6,-0.044238753,0.982558888,4.7,0.384907437,187.4,99.65501,382.75,,5.3,5.6,6.01,4.55,170.7,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/29/04,0,0,0,0,0,4/29/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/30/04,0,17.190001,-0.044753734,0.981128376,4.7,0.384907437,187.4,99.65501,387.3,,5.3,5.6,6.01,4.53,170.7,0,46,6,75,6,7,98,16,24,96,75,9,6,19,6,75,24,28,69,30,33,6,6,14,82,0,9,65,96,72,0,2,1,20,81,0,0,0,0,0,0,0,0,0,0,0,4/30/04,0,0,0,0,0,4/30/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/3/04,0,16.620001,-0.045268714,0.977844958,4.7,0.384907437,188.2,99.71085,387.3,,5.3,5.6,6.01,4.53,170.7,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/3/04,0,0,0,0,0,5/3/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/4/04,0,16.549999,-0.045783691,0.977376033,4.7,0.384907437,188.2,99.71085,389.75,,5.3,5.6,6.01,4.56,170.7,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/4/04,0,0,0,0,0,5/4/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/5/04,0,15.77,-0.046298665,0.976913137,4.7,0.384907437,188.2,99.71085,394.3,,5.3,5.6,6.01,4.61,170.7,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/5/04,0,0,0,0,0,5/5/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/6/04,0,17.049999,-0.046813634,0.975352592,4.7,0.384907437,188.2,99.71085,392,,5.3,5.6,6.12,4.63,171.5,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/6/04,0,0,0,0,0,5/6/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/7/04,0,18.129999,-0.047328599,0.973745989,4.7,0.384907437,188.2,99.71085,386.85,,5.3,5.6,6.12,4.79,171.5,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/7/04,0,0,0,0,0,5/7/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/10/04,0,19.77,-0.047843558,0.970348062,4.7,0.384907437,188.2,99.71085,374.1,,5.3,5.6,6.12,4.81,171.5,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/10/04,0,0,0,0,0,5/10/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/11/04,0,18.57,-0.048358509,0.969846384,4.7,0.384907437,188.2,99.71085,378,,5.3,5.6,6.12,4.79,171.5,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/11/04,0,0,0,0,0,5/11/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/12/04,0,18.139999,-0.048873451,0.969346225,4.7,0.384907437,188.2,99.71085,381.15,,5.3,5.6,6.12,4.83,171.5,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/12/04,0,0,0,0,0,5/12/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/13/04,0,18.860001,-0.049388382,0.967896237,4.7,0.384907437,188.2,99.71085,375.5,,5.3,5.6,6.34,4.85,171.6,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/13/04,0,0,0,0,0,5/13/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/14/04,0,18.469999,-0.049903299,0.966451959,4.7,0.384907437,188.2,99.71085,373.5,,5.3,5.6,6.34,4.79,171.6,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/14/04,0,0,0,0,0,5/14/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/17/04,0,19.959999,-0.050418197,0.961806387,4.7,0.384907437,188.2,99.71085,380.8,,5.3,5.6,6.34,4.7,171.6,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/17/04,0,0,0,0,0,5/17/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/18/04,0,19.33,-0.050933071,0.961207468,4.7,0.384907437,188.2,99.71085,379,,5.3,5.6,6.34,4.74,171.6,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/18/04,0,0,0,0,0,5/18/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/19/04,0,18.93,-0.051447909,0.960602329,4.7,0.384907437,188.2,99.71085,380.2,,5.3,5.6,6.34,4.79,171.6,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/19/04,0,0,0,0,0,5/19/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/20/04,0,18.67,-0.051962696,0.958298377,4.7,0.384907437,188.2,99.71085,380.45,,5.3,5.6,6.3,4.72,171.9,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/20/04,0,0,0,0,0,5/20/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/21/04,0,18.49,-0.052477401,0.956024799,4.7,0.384907437,188.2,99.71085,382.25,,5.3,5.6,6.3,4.76,171.9,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/21/04,0,0,0,0,0,5/21/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/24/04,0,18.08,-0.052991967,0.951007137,4.7,0.384907437,188.2,99.71085,383.85,,5.3,5.6,6.3,4.75,171.9,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/24/04,0,0,0,0,0,5/24/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/25/04,0,15.96,-0.053506279,0.950494939,4.7,0.384907437,188.2,99.71085,387.6,,5.3,5.6,6.3,4.73,171.9,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/25/04,0,0,0,0,0,5/25/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/26/04,0,15.97,-0.054020063,0.949996678,4.7,0.384907437,188.2,99.71085,390.5,,5.3,5.6,6.3,4.67,171.9,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/26/04,0,0,0,0,0,5/26/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/27/04,1,15.28,-0.05453218,0.949524863,4.7,0.384907437,188.2,99.71085,391.45,,5.3,5.6,6.32,4.6,171.9,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/27/04,0,0,0,0,0,5/27/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/28/04,1,15.5,-0.054371364,0.947643176,4.7,0.384907437,188.2,99.71085,393.85,,5.3,5.6,6.32,4.66,171.9,0,43,6,76,5,6,96,16,23,59,72,9,5,16,6,73,22,25,65,28,29,6,6,14,81,0,9,65,90,76,1,2,1,19,73,0,0,0,0,0,0,0,0,0,0,0,5/28/04,0,0,0,0,0,5/28/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/1/04,1,16.299999,-0.054151781,0.943121009,4.7,0.384907437,188.9,99.81718,395.85,,5.8,5.6,6.32,4.71,171.9,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/1/04,0,0,0,0,0,6/1/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/2/04,1,16.08,-0.053929697,0.942715707,4.7,0.384907437,188.9,99.81718,395.85,,5.8,5.6,6.32,4.74,171.9,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/2/04,0,0,0,0,0,6/2/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/3/04,1,17.030001,-0.053706688,0.940911359,4.7,0.384907437,188.9,99.81718,391.4,,5.8,5.6,6.28,4.71,172.1,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/3/04,0,0,0,0,0,6/3/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/4/04,1,16.780001,-0.053483186,0.938857647,4.7,0.384907437,188.9,99.81718,388.1,,5.8,5.6,6.28,4.78,172.1,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/4/04,0,0,0,0,0,6/4/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/7/04,1,15.39,-0.053259402,0.934259514,4.7,0.384907437,188.9,99.81718,393.45,,5.8,5.6,6.28,4.78,172.1,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/7/04,0,0,0,0,0,6/7/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/8/04,1,15.01,-0.05303545,0.933898687,4.7,0.384907437,188.9,99.81718,394.95,,5.8,5.6,6.28,4.78,172.1,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/8/04,0,0,0,0,0,6/8/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/9/04,1,15.39,-0.052811382,0.933488269,4.7,0.384907437,188.9,99.81718,389.3,,5.8,5.6,6.28,4.82,172.1,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/9/04,0,0,0,0,0,6/9/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/10/04,1,15.04,-0.052587227,0.931651041,4.7,0.384907437,188.9,99.81718,384.25,,5.8,5.6,6.3,4.81,172.9,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/10/04,0,0,0,0,0,6/10/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/14/04,1,16.07,-0.052363005,0.92585251,4.7,0.384907437,188.9,99.81718,382.9,,5.8,5.6,6.3,4.89,172.9,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/14/04,0,0,0,0,0,6/14/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/15/04,1,15.05,-0.05213873,0.925690271,4.7,0.384907437,188.9,99.81718,382.3,,5.8,5.6,6.3,4.69,172.9,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/15/04,0,0,0,0,0,6/15/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/16/04,1,14.79,-0.05191441,0.925529487,4.7,0.384907437,188.9,99.81718,387.75,,5.8,5.6,6.3,4.74,172.9,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/16/04,0,0,0,0,0,6/16/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/17/04,1,15.15,-0.051690052,0.924336985,4.7,0.384907437,188.9,99.81718,386,,5.8,5.6,6.32,4.71,173.3,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/17/04,0,0,0,0,0,6/17/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/18/04,1,14.99,-0.051465658,0.923110834,4.7,0.384907437,188.9,99.81718,388.7,,5.8,5.6,6.32,4.72,173.3,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/18/04,0,0,0,0,0,6/18/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/21/04,1,15.26,-0.051241231,0.919259549,4.7,0.384907437,188.9,99.81718,393.85,,5.8,5.6,6.32,4.7,173.3,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/21/04,0,0,0,0,0,6/21/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/22/04,1,14.31,-0.051016773,0.919079304,4.7,0.384907437,188.9,99.81718,394.6,,5.8,5.6,6.32,4.72,173.3,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/22/04,0,0,0,0,0,6/22/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/23/04,1,13.98,-0.050792285,0.918954791,4.7,0.384907437,188.9,99.81718,395.25,,5.8,5.6,6.32,4.71,173.3,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/23/04,0,0,0,0,0,6/23/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/24/04,1,14.81,-0.050567768,0.917975326,4.7,0.384907437,188.9,99.81718,396.75,,5.8,5.6,6.25,4.66,173,0,42,6,72,5,5,95,13,22,58,78,8,5,15,6,71,19,27,64,21,29,5,5,15,73,0,8,63,86,78,0,1,1,17,80,0,0,0,0,0,0,0,0,0,0,0,6/24/04,0,0,0,0,0,6/24/04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
